experiment,condition,protocol,genotype,pupilSize,level,q,bf
5,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
5,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
5,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
5,Awake,Singletone,Alpha9KO,Large,50,2.23533196946514,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.82627939904607,8000
5,Awake,Singletone,Alpha9KO,Large,50,1.99243123216753,9000
5,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
5,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
5,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
5,Awake,Singletone,Alpha9KO,Large,50,1.95753835490507,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.16180919032767,10000
5,Awake,Singletone,Alpha9KO,Large,50,2.15415611525066,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.2182077163228,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.99611267543033,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.00263426637109,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.05656923552409,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.04483343324643,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.94833424491822,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.8754197187542,8000
5,Awake,Singletone,Alpha9KO,Large,50,2.15878446858126,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.05773813244622,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.02978086010778,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.14980743221516,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.42212812060986,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.16775117757067,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.14277215240482,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.0057627910326,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.04259240293873,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.02344386943562,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.27255949314904,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.10860090697249,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.84752702729399,8000
5,Awake,Singletone,Alpha9KO,Large,50,2.25614466407575,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.95555056553075,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.0739657322231,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.49003806866724,9000
5,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.08746262519395,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.01767761464002,9000
5,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.78672998829228,8000
5,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.91359785134352,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.79589762209399,8000
5,Awake,Singletone,Alpha9KO,Large,50,2.1836457706235,10000
5,Awake,Singletone,Alpha9KO,Large,50,1.62898750828026,8000
5,Awake,Singletone,Alpha9KO,Large,50,1.73223397420016,8000
5,Awake,Singletone,Alpha9KO,Large,50,1.94278020820095,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.02790370694608,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.98141158406516,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.04227648281232,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.11400233751614,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.92714145972567,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.89491303369014,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.95396090477922,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.02436065876288,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.99298091021388,10000
5,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
5,Awake,Singletone,Alpha9KO,Large,50,1.75939350397666,8000
5,Awake,Singletone,Alpha9KO,Large,50,2.05984137146164,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.84779826958092,8000
5,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.80877847317613,9000
5,Awake,Singletone,Alpha9KO,Large,50,4.28957522145784,8000
5,Awake,Singletone,Alpha9KO,Large,50,2.65448778541688,9000
5,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
5,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
5,Awake,Singletone,Alpha9KO,Large,50,1.81959510187472,8000
5,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
5,Awake,Singletone,Alpha9KO,Large,50,1.86111344467815,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.05333777392636,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.72388101764631,8000
5,Awake,Singletone,Alpha9KO,Large,50,1.91247603847651,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.93145911472225,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.76774252684807,8000
5,Awake,Singletone,Alpha9KO,Large,50,1.97362432436053,9000
5,Awake,Singletone,Alpha9KO,Large,50,2.00063101692737,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.94704569747937,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.97914486404257,9000
5,Awake,Singletone,Alpha9KO,Large,50,1.9148562672295,9000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.37656087830244,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.82841068676212,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.09143101146113,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.43410278477494,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.12027169854407,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.49866449428389,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.05227450583192,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.46450951265503,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.86511456318458,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.20575907945675,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.54665498858959,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.43476665948406,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.54464063171851,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,1.92381545984602,9000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,1.98127757692077,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.69087183677247,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.70587035997419,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.28803054234303,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.69393736829786,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.3527916149683,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.72426035860712,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.26971628041893,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,11000
6,Awake,Singletone,Alpha9KO,Small,50,3.58907588300012,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.40381042517428,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.22374727601824,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.53487008254265,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.30195076794097,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.33200414379768,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.04029321337496,9000
6,Awake,Singletone,Alpha9KO,Small,50,1.90955287759522,10000
6,Awake,Singletone,Alpha9KO,Small,50,1.89531344346376,9000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,3.10556711698485,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,4.03710793760494,10000
6,Awake,Singletone,Alpha9KO,Small,50,6.22824502319591,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.3154310892139,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.42132276370843,10000
6,Awake,Singletone,Alpha9KO,Small,50,3.30083687879459,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,1.91031302365201,9000
6,Awake,Singletone,Alpha9KO,Small,50,1.88419855101684,9000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.78737625762172,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.99520918117533,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,11000
6,Awake,Singletone,Alpha9KO,Small,50,2.35137324506891,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.4569697379259,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.1923404818601,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.13372002494563,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.61200397735055,10000
6,Awake,Singletone,Alpha9KO,Small,50,1.92470791393617,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.49945591381228,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.00621182617877,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.94551518735449,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.23512856065529,9000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.45593281316129,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.07722144027147,9000
6,Awake,Singletone,Alpha9KO,Small,50,2.83855063591711,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Small,50,2.64378199131582,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.48164562000747,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.31740734971167,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.49847197252255,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.40667540618705,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.33021118072217,9000
6,Awake,Singletone,Alpha9KO,Medium,50,3.10491399147367,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,1.98192564868422,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.02441838691718,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.68888087049042,10000
6,Awake,Singletone,Alpha9KO,Medium,50,1.87285600742352,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.23519850127557,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.29647426143568,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.22382130429492,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.45567795171456,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.54706382898402,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.21528310785621,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.61972583936723,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.4220804717621,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.11935410559628,9000
6,Awake,Singletone,Alpha9KO,Medium,50,1.92066969563953,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.57475100304856,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.42040043816725,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.78030199991403,11000
6,Awake,Singletone,Alpha9KO,Medium,50,2.05180919266948,10000
6,Awake,Singletone,Alpha9KO,Medium,50,1.88235920345428,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.4328113508553,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
6,Awake,Singletone,Alpha9KO,Medium,50,2.15402592292411,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.07549498636822,9000
6,Awake,Singletone,Alpha9KO,Medium,50,1.8690303954598,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
6,Awake,Singletone,Alpha9KO,Medium,50,2.16340396080146,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.09626929225888,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
6,Awake,Singletone,Alpha9KO,Medium,50,3.35104024341534,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,1.93845423644918,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.86811621074863,11000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
6,Awake,Singletone,Alpha9KO,Medium,50,2.44565337658627,10000
6,Awake,Singletone,Alpha9KO,Medium,50,1.80513883275233,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.53801264603332,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.20719149116566,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.37022755521004,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.24053362661015,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.49639016286362,10000
6,Awake,Singletone,Alpha9KO,Medium,50,4.11694699350796,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.13494955776835,10000
6,Awake,Singletone,Alpha9KO,Medium,50,1.95223356283754,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.30358932384159,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,1.81363160740511,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.0618320825646,9000
6,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.57573021665098,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.77256423706331,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.60849416280364,10000
6,Awake,Singletone,Alpha9KO,Medium,50,2.19466049346702,9000
6,Awake,Singletone,Alpha9KO,Medium,50,2.39397521907838,10000
6,Awake,Singletone,Alpha9KO,Large,50,2.81044579752466,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,2.09148190762685,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,2.39948355240571,9000
6,Awake,Singletone,Alpha9KO,Large,50,2.18341240870343,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,2.03579744058014,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,1.72940418388018,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,2.50064204188297,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
6,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,2.92800098899585,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,11000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,2.18324043799246,9000
6,Awake,Singletone,Alpha9KO,Large,50,1.81308696896466,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,2.00600235433261,11000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,2.30092646692746,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,11000
6,Awake,Singletone,Alpha9KO,Large,50,2.84993321763851,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,2.48669049473945,10000
6,Awake,Singletone,Alpha9KO,Large,50,2.1296949680288,10000
6,Awake,Singletone,Alpha9KO,Large,50,1.99836683291773,11000
6,Awake,Singletone,Alpha9KO,Large,50,2.28419623797668,10000
6,Awake,Singletone,Alpha9KO,Large,50,1.94705705603226,10000
6,Awake,Singletone,Alpha9KO,Large,50,1.7989609330126,9000
6,Awake,Singletone,Alpha9KO,Large,50,2.14333326684116,10000
6,Awake,Singletone,Alpha9KO,Large,50,2.26760951348834,10000
6,Awake,Singletone,Alpha9KO,Large,50,2.21126139534899,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
6,Awake,Singletone,Alpha9KO,Large,50,NaN,11000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
6,Awake,Singletone,Alpha9KO,Large,50,2.04530973999514,9000
6,Awake,Singletone,Alpha9KO,Large,50,2.26947946459663,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,2.47976728461748,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,2.47240165757814,10000
6,Awake,Singletone,Alpha9KO,Large,50,3.09220692013739,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
6,Awake,Singletone,Alpha9KO,Large,50,2.25244303397728,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
6,Awake,Singletone,Alpha9KO,Large,50,NaN,11000
6,Awake,Singletone,Alpha9KO,Large,50,2.4017994980195,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,2.60276302030905,9000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
6,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
6,Awake,Singletone,Alpha9KO,Large,50,2.05106059651846,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.49177008423079,11000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Small,50,2.75109780259792,11000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
7,Awake,Singletone,Alpha9KO,Small,50,4.2953181129769,9000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.28318326362483,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,3.61802418994091,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.11918729188633,10000
7,Awake,Singletone,Alpha9KO,Small,50,1.64727235780118,9000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.60699855120789,10000
7,Awake,Singletone,Alpha9KO,Small,50,3.06118251742663,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.67427947171049,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.39090999240855,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
7,Awake,Singletone,Alpha9KO,Small,50,2.68807961388389,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.07750375432286,10000
7,Awake,Singletone,Alpha9KO,Small,50,1.93063740569577,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.7176570807902,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.87249287785898,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.55399857601514,10000
7,Awake,Singletone,Alpha9KO,Small,50,3.60734597482188,9000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
7,Awake,Singletone,Alpha9KO,Small,50,3.2836815278499,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.36028395347858,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.82814389775466,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.69743199509386,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.20459186076355,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.30702594207211,9000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,3.22491457236353,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.32096357075918,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.46411602636268,9000
7,Awake,Singletone,Alpha9KO,Small,50,2.90706144819311,10000
7,Awake,Singletone,Alpha9KO,Small,50,2.44083318699797,9000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,7000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,NaN
7,Awake,Singletone,Alpha9KO,Small,50,2.33341363879508,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,11000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
7,Awake,Singletone,Alpha9KO,Small,50,NaN,NaN
